img_path,x0,y0,x1,y1,grad_Bx,grad_Gx,grad_Rx,grad_By,grad_Gy,grad_Ry,segment_length,is_field_boundary,is_field_marking,is_not_a_field_feature
data/lines_15pm_lights_on_window_open/images/frame_0077.png,274,71,340,70,0.5921173,0.5570221,0.6271858,-20.925446,-20.960526,-20.89035,55.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0077.png,345,41,389,38,0.80921555,0.8157921,0.8026352,-21.835522,-21.736843,-21.723686,26.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0093.png,0,91,75,90,0.30303192,0.30303192,0.30303192,146.29546,146.14395,146.44699,66.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0093.png,75,87,75,44,-84.700005,-85.14286,-85.28572,-2.757143,-2.5714226,-2.6428547,30.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0093.png,0,141,489,127,0.529686,0.36354446,0.7661514,-26.550526,-17.6198,-40.28281,472.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0093.png,0,111,496,107,0.23100662,0.31365585,0.13501167,-43.994865,-57.041584,-34.320843,487.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0093.png,486,107,638,115,-2.280796,-2.88406,-1.822464,-49.041664,-61.62681,-42.043476,138.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0093.png,35,73,28,28,-16.578941,-16.578941,-16.578941,-2.6315804,-2.5789528,-2.5789528,26.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0093.png,31,25,39,72,27.137512,27.137505,27.137512,3.3624916,3.412506,3.5125122,30.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0093.png,0,144,180,138,-0.84503555,-0.5511627,-1.3260269,28.535084,19.024868,44.831863,165.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0093.png,243,90,241,46,-76.62838,-73.46622,-76.25,-3.2364912,-3.0743313,-3.1418958,30.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0093.png,355,90,410,91,2.0687466,2.1062455,2.2062497,148.71873,148.94377,148.94376,36.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0093.png,448,91,639,93,1.6602235,1.6104984,1.5939274,122.309395,122.527626,123.20166,181.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0093.png,475,53,483,9,23.506756,22.094597,20.459457,-3.8310776,-3.4594536,-3.243248,27.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0093.png,541,119,638,126,-0.9857979,-0.7499962,-1.2642059,-21.559662,-17.676125,-27.66194,85.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0156.png,0,60,59,61,-0.44999313,-0.49000168,-0.3500061,-21.479992,-21.440002,-21.839989,31.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,0,81,229,82,-0.18778229,-0.21719742,-0.18779373,-26.504528,-26.468327,-26.685513,198.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,357,47,0,40,-0.48823547,-0.50808716,-0.46764755,-24.625008,-24.434551,-24.69706,269.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,51,20,0,19,-0.02381134,-0.11904526,-0.11904144,-22.13095,-22.130962,-22.130955,30.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,247,118,638,318,-41.60836,-37.626633,-46.896225,-87.88251,-80.11619,-98.297005,381.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0156.png,303,118,0,120,0.0217762,0.038326263,-0.05923271,-49.624565,-57.290943,-38.048782,281.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0156.png,304,119,638,206,-9.168709,-11.917175,-6.936348,-39.638035,-50.381905,-30.49463,314.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0156.png,300,93,0,91,0.3279171,0.29023838,0.30393982,133.6447,134.37073,134.37071,292.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,294,93,533,93,-0.6060257,-0.60379505,-0.5602665,49.646202,49.99219,52.3058,182.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,539,92,638,92,0.5527811,0.6611109,0.7916641,46.06944,52.33333,57.891663,87.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,249,122,639,332,43.16274,37.852364,50.165356,84.70472,74.739494,97.947495,377.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0156.png,446,50,510,24,8.549108,8.71875,8.959821,-22.066969,-22.879463,-23.459824,51.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,387,91,560,89,0.58974457,0.5176277,0.5048084,-55.75641,-56.059296,-55.152245,138.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,562,90,566,39,50.26219,58.737804,63.182922,-4.810976,-5.5548744,-5.999998,41.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,566,39,638,33,3.083334,4.182543,4.1746044,-34.805557,-46.500008,-42.547623,63.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,415,26,513,0,-3.336111,-4.3583355,-4.669447,13.219448,17.108337,18.108332,84.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,482,0,399,25,-17.786236,-18.713766,-19.355078,60.12682,63.5616,65.594215,69.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0156.png,417,36,542,6,-3.7702675,-3.9662142,-3.988739,17.774776,18.08784,18.380627,106.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0197.png,0,130,66,123,-2.7236786,-2.175438,-4.070177,27.741226,20.377209,40.403515,48.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0197.png,9,118,477,120,-0.34257126,-0.41186333,-0.27438927,-47.24279,-56.548225,-37.469513,448.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0197.png,5,91,638,95,0.27791405,0.28802776,0.30218697,115.73747,116.410194,116.76982,599.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0197.png,477,121,638,160,-7.6160145,-9.838236,-5.70098,-34.99183,-44.465683,-26.47549,153.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0197.png,420,120,638,223,-36.085724,-32.545242,-41.50953,-83.55953,-75.69286,-95.56666,210.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0197.png,582,4,133,3,-0.15573883,-0.15919495,-0.12126541,-26.964947,-26.563797,-26.513226,320.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0197.png,134,2,138,82,-18.183102,-17.10915,-14.950699,-1.2464638,-1.2147789,-1.0704346,62.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0197.png,137,84,98,83,-0.2878723,-0.3939438,-0.19697571,-10.621223,-12.863617,-11.4697,31.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0197.png,424,0,509,1,-0.18091583,-0.18091583,-0.18091583,23.121723,23.121723,23.121723,61.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0197.png,468,41,403,40,-0.24560928,-0.40350723,-0.35526276,10.842091,11.271927,10.223679,53.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0225.png,595,124,639,139,-23.979168,-21.520832,-27.784718,-76.298615,-68.798615,-88.07639,35.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0225.png,176,90,638,94,0.9498873,0.9526491,1.0082588,144.50388,145.13545,145.60516,454.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0225.png,42,129,139,132,0.64325714,0.46629715,0.87078476,22.772467,16.758434,34.713497,86.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0225.png,133,132,214,123,-3.5476208,-2.44841,-5.0952415,34.89682,24.083324,51.476204,57.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0225.png,161,130,0,126,-0.2931099,-0.32069016,-0.4189644,-24.472416,-19.744823,-33.33965,136.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0225.png,299,0,301,89,-26.93827,-25.308651,-24.35802,-0.580246,-0.53084946,-0.52470016,73.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0225.png,367,0,305,2,0.65278625,0.6527786,0.7638931,-28.13427,-28.134258,-28.13427,37.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0225.png,303,2,304,79,13.594692,13.359848,14.575752,0.18561172,0.29925537,0.19696808,49.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0225.png,303,81,405,82,-0.3478241,-0.39674377,-0.27716064,-26.47826,-26.315228,-26.641315,71.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0225.png,304,42,398,41,0.54117584,0.5176544,0.6823578,-35.447063,-35.223534,-35.211746,71.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0225.png,517,16,304,22,0.059387207,-0.030384064,0.09254074,-5.4737663,-5.1767807,-5.9405975,132.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0225.png,404,22,521,19,0.68348694,0.6123848,0.6192703,-29.17889,-29.364681,-29.087158,87.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0225.png,406,42,639,39,0.22374344,0.22145844,0.18835449,-27.796803,-27.620983,-27.75912,169.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0262.png,45,39,257,43,-0.47058487,-0.46936798,-0.44363403,-25.350487,-24.876217,-24.992645,158.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0262.png,452,98,0,96,0.11031246,0.12709904,0.18645,99.53117,100.276985,100.67804,379.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0262.png,452,96,638,96,-0.017440796,-0.023256302,-0.010173798,-48.09302,-48.68314,-49.286335,165.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0262.png,394,99,639,99,0.19104767,0.16812229,0.1615715,34.667038,34.45197,36.08516,224.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0262.png,414,25,498,0,-15.2266655,-16.36334,-17.140001,54.886665,58.69667,61.246666,75.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0262.png,36,16,310,22,-0.59807205,-0.61154175,-0.56827164,-24.157688,-24.105766,-24.231739,185.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0262.png,251,126,639,300,-37.02178,-32.920845,-42.786938,-89.16029,-79.83774,-102.27904,375.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0262.png,310,126,0,129,0.297781,0.36006737,0.21075058,-44.069115,-56.959045,-32.91723,293.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0262.png,311,125,637,204,-8.076431,-10.472931,-5.840765,-36.9172,-47.484077,-27.55414,306.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0262.png,286,1,378,3,-0.77108383,-0.8252983,-0.71084213,-22.843365,-22.849415,-22.855423,61.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0262.png,254,130,638,312,37.588,32.79933,44.950005,83.85868,73.565994,99.754,375.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0262.png,549,84,551,45,-22.625,-22.757812,-23.671875,1.4375,1.4609375,1.609375,24.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0304.png,232,138,638,333,36.810776,31.719296,44.66165,81.190475,70.513794,97.996254,393.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0304.png,0,104,639,108,0.118956566,0.0951643,0.13266563,69.40121,69.309685,70.55685,593.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0304.png,242,135,44,137,0.43614197,0.5394039,0.33016205,-36.995926,-50.172554,-25.610052,182.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0304.png,45,138,0,139,0.17105103,0.39473534,0.0,-29.986845,-40.644733,-19.907896,38.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0304.png,427,93,463,51,11.736112,11.576389,11.875,-9.972222,-9.979168,-10.166665,32.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0304.png,240,139,639,320,-31.17564,-27.37756,-36.549355,-73.3654,-64.82884,-85.54423,385.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0304.png,454,45,410,44,-0.4662161,-0.5472994,-0.41892052,-19.317568,-20.344593,-21.040543,22.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0304.png,286,132,639,217,-7.876459,-10.40789,-5.650584,-36.211258,-47.108185,-26.578949,321.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0304.png,618,26,566,33,3.7674427,4.25,4.203491,-33.604652,-39.436043,-38.52907,29.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0304.png,567,38,609,31,-5.40714,-6.04286,-5.971428,30.535713,35.35714,34.814293,25.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0358.png,0,100,252,102,0.1517086,0.24359131,0.33546734,72.638885,73.15598,73.66453,228.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0358.png,125,149,639,334,28.67059,24.917007,34.503582,85.42263,74.80841,102.006645,487.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0358.png,105,140,639,322,-27.17987,-24.059647,-32.03626,-85.71231,-76.40028,-100.241425,524.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0358.png,174,135,0,138,0.38926315,0.45134354,0.29362488,-25.835571,-36.055367,-14.947989,144.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0358.png,194,140,639,228,-6.3058167,-7.890112,-4.7470922,-33.627907,-41.52732,-25.680817,423.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0358.png,631,23,623,103,35.588028,40.69366,46.609158,-3.4190102,-4.003523,-4.5457726,71.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,0,19,260,33,-1.5257912,-1.5049629,-1.4494095,-30.63295,-30.334312,-30.177593,200.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,0,49,214,56,-1.0719566,-1.0573196,-1.0134087,-30.118298,-29.567074,-29.43536,177.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,0,141,88,139,1.0874977,0.75,1.6687489,-29.031254,-23.993732,-36.774998,80.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0381.png,89,139,639,356,-34.808685,-31.081795,-40.424213,-96.509254,-86.64372,-111.11369,540.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0381.png,0,79,234,82,-0.6066704,-0.5677719,-0.50888443,-30.333336,-30.412216,-30.206657,178.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,85,141,639,371,34.3289,30.041283,41.02157,88.88211,78.38167,105.237144,545.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0381.png,84,141,0,145,-0.6019745,-0.5953903,-0.83223915,21.180931,16.338806,34.299347,76.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0381.png,161,0,270,8,-2.0875015,-2.0024986,-1.9974976,-28.467506,-27.347511,-27.577496,74.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,150,131,639,236,-8.230209,-10.094791,-6.393751,-42.468758,-51.18438,-33.63125,454.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0381.png,158,132,0,137,0.88448334,1.0706882,0.62758636,-39.408623,-51.212067,-28.793102,145.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0381.png,259,30,218,28,-0.34558868,-0.36029816,-0.4926529,15.345581,15.669132,13.698524,26.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,241,99,639,104,0.5629864,0.5474014,0.537014,36.596756,36.209736,37.203243,379.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,261,98,0,95,-0.13362122,-0.0668087,0.02586174,100.27373,101.28233,101.836205,228.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,382,40,502,1,5.801338,6.308035,6.3258924,-19.118303,-20.812502,-21.120539,110.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,429,42,482,26,-5.056822,-5.056819,-4.761367,18.318184,18.352272,16.818184,37.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,566,6,500,15,5.4517517,6.3640366,6.517544,-45.40789,-53.19737,-53.956142,43.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,560,80,562,25,-23.53261,-23.489132,-23.48913,1.73913,1.7173891,1.7173901,31.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0381.png,278,97,638,101,-0.26445198,-0.29190636,-0.28829384,-47.98555,-48.39884,-47.987717,321.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,2,145,639,428,33.233284,28.533047,41.026268,79.42198,68.61426,97.35032,627.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0401.png,0,48,143,53,-1.1959,-1.1287308,-1.0541077,-33.647396,-32.904846,-33.759315,117.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,3,142,639,408,-34.98565,-30.85287,-42.051037,-90.31659,-80.21411,-107.559006,626.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0401.png,0,95,638,105,0.5219526,0.5422716,0.60162354,55.906494,56.44634,58.156094,576.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,0,78,163,81,-0.8806534,-0.82097244,-0.7403221,-30.132256,-30.004837,-31.043537,125.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,191,29,0,17,-1.5769234,-1.581047,-1.5192261,-29.967022,-29.921703,-29.609901,140.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,73,132,639,255,-9.128815,-10.997753,-7.0444355,-46.869392,-55.780525,-37.118042,519.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0401.png,73,134,0,137,0.9453125,1.1289062,0.81640625,-35.132812,-45.464844,-26.316406,64.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0401.png,422,24,367,39,-5.398938,-5.856385,-5.473405,19.430847,20.122349,18.973404,43.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,441,29,441,83,-25.611115,-25.7,-25.433332,0.93333435,0.87777424,0.7777786,38.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,450,10,515,3,3.2633972,3.7276783,3.5446434,-46.816967,-53.67411,-53.714287,43.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,443,15,504,8,-5.221157,-5.78846,-5.966345,42.26924,48.807705,51.447105,39.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,491,90,452,91,-0.25,-0.1875,-0.171875,19.96875,20.15625,19.828125,29.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,518,19,516,81,-26.462261,-27.14151,-27.14151,1.858489,1.6981134,1.7264166,49.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,211,97,596,101,-0.30533218,-0.32800102,-0.31933403,-49.861332,-50.462666,-50.657997,329.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0401.png,597,101,605,14,58.78896,65.92532,69.78896,-5.4058456,-6.0486946,-6.4902534,77.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,0,141,225,143,0.33796883,0.21759796,0.5798588,38.800926,29.91666,53.48726,215.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0433.png,21,14,170,15,0.17805862,0.15287781,0.19604492,20.296764,20.167267,17.48381,132.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,169,18,18,17,0.12936783,0.12237167,0.17832184,-40.405613,-39.874107,-41.18882,133.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,14,0,22,77,-15.183594,-13.796875,-12.128906,-1.4570312,-1.4140625,-1.2148438,58.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,0,138,455,143,-0.31726456,-0.2578392,-0.42769623,-40.94731,-31.791481,-57.686665,435.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0433.png,455,143,638,222,-34.29572,-30.108574,-40.62428,-86.530014,-76.79428,-101.61,175.0,False,True,False
data/lines_15pm_lights_on_window_open/images/frame_0433.png,177,21,639,25,-0.48013687,-0.48234177,-0.5,-36.026478,-35.99339,-36.04193,423.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,25,47,637,55,-0.50126266,-0.49328613,-0.48403168,-35.771854,-35.470577,-35.875633,503.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,23,77,614,84,-0.48794937,-0.45782852,-0.45180893,-36.94235,-36.663498,-37.59813,500.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,625,100,9,92,1.6673784,1.6605635,1.7278576,135.63416,136.08646,136.90929,584.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,181,18,516,21,0.052516937,0.050949097,0.05406952,19.1152,19.235886,18.149689,288.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,491,50,539,51,0.3475647,0.3475647,0.4207306,13.957306,14.103661,13.371952,40.0,False,False,True
data/lines_15pm_lights_on_window_open/images/frame_0433.png,512,136,639,166,-6.8931637,-9.158121,-4.957266,-34.05128,-44.414536,-24.897434,111.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0433.png,511,138,0,132,-0.6401596,-0.8046684,-0.47266197,-53.424454,-65.9498,-39.305664,501.0,True,False,False
data/lines_15pm_lights_on_window_open/images/frame_0433.png,450,145,639,228,34.641674,29.959724,42.08333,80.750015,70.2236,97.68054,180.0,False,True,False
