img_path,x0,y0,x1,y1,grad_Bx,grad_Gx,grad_Rx,grad_By,grad_Gy,grad_Ry,segment_length,is_field_boundary,is_field_marking,is_not_a_field_feature
data/selected_images/original/sqr_01_160_original.png,341,68,639,69,-0.30388832,-0.36837387,-0.24558258,-68.042404,-84.516785,-46.48233,283.0,True,False,False
data/selected_images/original/sqr_01_160_original.png,23,41,223,43,-0.4277115,-0.4849472,-0.33433533,-105.13253,-101.18976,-78.47589,144.0,False,False,True
data/selected_images/original/sqr_01_160_original.png,0,192,353,72,-25.267395,-19.372463,-33.325356,80.33986,61.9174,105.73262,329.0,False,True,False
data/selected_images/original/sqr_01_160_original.png,203,24,151,21,5.209461,5.0540504,6.0135174,114.50676,112.000015,129.24323,32.0,False,False,True
data/selected_images/original/sqr_01_160_original.png,0,187,349,71,24.807354,18.3353,31.19706,-82.923515,-61.491188,-103.71912,328.0,False,True,False
data/selected_images/original/sqr_01_160_original.png,123,7,51,10,0.9739685,0.63541985,3.354166,93.609375,94.55208,85.916664,28.0,False,False,True
data/selected_images/original/sqr_01_160_original.png,50,2,9,1,5.492427,6.469696,6.37879,82.97728,92.83334,96.25756,32.0,False,False,True
data/selected_images/original/sqr_01_160_original.png,358,2,357,49,-19.480778,-19.269238,-19.044884,0.9294853,0.98716354,0.86537933,24.0,False,False,True
data/selected_images/original/sqr_01_160_original.png,316,5,314,45,50.030304,39.73485,33.7803,0.13637161,0.037872314,0.17424393,32.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,0,133,309,68,10.43272,13.34053,6.779068,-53.69352,-68.1196,-36.18272,294.0,True,False,False
data/selected_images/original/sqr_01_165_original.png,300,69,639,69,-0.025384903,-0.056922913,0.006155014,-52.99923,-67.684616,-34.955387,325.0,True,False,False
data/selected_images/original/sqr_01_165_original.png,0,187,332,74,-25.276314,-19.08746,-33.62925,78.86146,59.824314,104.821205,315.0,False,True,False
data/selected_images/original/sqr_01_165_original.png,0,62,128,58,-2.2710075,-2.3466415,-2.4138737,89.9853,93.92227,97.68278,114.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,149,43,0,43,0.3097,0.06529999,0.57648087,-100.335815,-97.88992,-73.17724,111.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,63,22,0,24,2.6157455,3.087963,1.8750057,-75.21759,-90.15277,-52.3287,28.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,390,49,129,58,-2.0976849,-2.2037811,-2.460083,63.477936,66.4937,70.26471,188.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,382,51,475,50,-0.80696297,-0.7183571,-0.69303894,85.515816,86.10443,91.32595,69.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,185,26,142,23,4.527771,4.7361145,4.6875,71.84721,70.22223,80.99305,30.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,341,50,341,0,11.097553,10.609756,10.414631,0.7317085,0.65855026,0.7926636,31.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,266,100,639,100,-0.28099442,-0.21969986,-0.3567524,15.205219,9.28167,25.396694,325.0,False,True,False
data/selected_images/original/sqr_01_165_original.png,452,40,449,0,39.294117,49.639706,52.205887,3.2352982,2.9632378,0.13235664,31.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,578,50,519,50,2.2598038,1.8676462,1.5343137,54.59314,20.269608,-5.848039,31.0,False,False,True
data/selected_images/original/sqr_01_165_original.png,575,8,572,46,4.0833397,25.522724,47.015152,-1.5681915,-2.8560658,-5.393936,23.0,False,False,True
data/selected_images/original/sqr_01_170_original.png,40,63,0,65,-3.3939419,-4.2575684,-4.9318256,81.15152,84.22727,87.31061,33.0,False,False,True
data/selected_images/original/sqr_01_170_original.png,0,38,124,42,1.6315784,1.3530693,1.8618431,49.81578,53.436405,29.146927,65.0,False,False,True
data/selected_images/original/sqr_01_170_original.png,0,156,257,72,11.613361,8.170052,15.554649,-40.307686,-29.410934,-53.74494,225.0,False,True,False
data/selected_images/original/sqr_01_175_original.png,0,110,194,68,6.686142,8.78125,4.236414,-35.53125,-44.873646,-24.046196,175.0,True,False,False
data/selected_images/original/sqr_01_175_original.png,184,70,638,64,0.3176136,0.42329407,0.21477127,-36.324432,-46.66193,-23.492043,440.0,True,False,False
data/selected_images/original/sqr_01_175_original.png,0,145,220,75,-13.647125,-9.531101,-17.892345,45.01315,31.1507,59.535892,188.0,False,True,False
data/selected_images/original/sqr_01_175_original.png,179,51,368,49,-0.33425713,-0.29696083,-0.34253788,84.24863,82.09807,82.75139,168.0,False,False,True
data/selected_images/original/sqr_01_175_original.png,176,49,173,0,47.131256,37.30625,33.1875,3.631256,2.9937477,2.750019,40.0,False,False,True
data/selected_images/original/sqr_01_175_original.png,370,49,368,9,-72.719696,-75.977264,-77.22728,-4.765155,-4.85606,-4.772731,33.0,False,False,True
data/selected_images/original/sqr_01_175_original.png,142,103,638,93,0.08349991,0.0707016,0.17367172,-13.453377,-9.603462,-23.681858,444.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,13,108,210,68,7.148905,9.378416,4.3087425,-41.154373,-52.348362,-26.896177,176.0,True,False,False
data/selected_images/original/sqr_01_180_original.png,202,70,638,69,0.008869171,0.0053195953,0.013003349,-36.07033,-46.00414,-23.899529,423.0,True,False,False
data/selected_images/original/sqr_01_180_original.png,0,61,76,58,-2.3529415,-2.382347,-2.349266,52.72795,52.257355,52.790443,63.0,False,False,True
data/selected_images/original/sqr_01_180_original.png,78,55,194,51,-0.6532974,-0.9174566,-0.8891525,16.893867,20.818394,23.474056,81.0,False,False,True
data/selected_images/original/sqr_01_180_original.png,197,48,194,0,93.506256,80.51875,73.6125,4.931259,4.18124,3.8500023,40.0,False,False,True
data/selected_images/original/sqr_01_180_original.png,0,17,68,24,3.076271,3.0296555,2.9322052,38.4322,37.3517,39.694923,44.0,False,False,True
data/selected_images/original/sqr_01_180_original.png,73,128,146,107,-5.023075,-3.3769302,-7.05385,21.092316,14.015377,29.03076,47.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,121,108,234,109,-0.4202118,-0.3005371,-0.3537178,22.723389,16.093075,29.779251,78.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,121,110,62,128,-13.3466,-9.30682,-16.602276,47.18752,32.920467,58.22727,36.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,60,128,0,146,-16.27718,-11.49456,-21.195648,58.0924,41.048916,73.836945,46.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,0,142,232,73,14.875004,10.537853,19.358944,-55.71446,-40.010323,-72.102066,203.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,118,106,29,104,1.3750038,1.7035828,1.0571442,-33.953575,-25.903576,-51.485706,58.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,120,110,235,74,-11.900505,-8.459175,-15.76786,42.737247,29.989792,57.23214,89.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,240,77,156,104,-5.4800034,-3.796669,-9.190001,17.56665,11.469986,30.009993,64.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,393,50,391,4,-88.083336,-92.17308,-90.9359,-5.5961514,-5.6858997,-5.6538506,37.0,False,False,True
data/selected_images/original/sqr_01_180_original.png,298,49,285,0,17.375,15.431252,13.606258,3.9624863,3.5437508,3.0937386,34.0,False,False,True
data/selected_images/original/sqr_01_180_original.png,343,108,426,108,-0.22983551,-0.18951797,-0.31451416,19.536282,13.479851,31.379032,39.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,295,109,241,108,1.2500076,0.71341705,1.2987747,21.835354,15.4939,32.71342,25.0,False,True,False
data/selected_images/original/sqr_01_180_original.png,495,49,495,8,9.867649,46.97794,84.44118,-1.0293999,-1.1397133,-1.5000019,26.0,False,False,True
data/selected_images/original/sqr_01_180_original.png,552,51,559,5,-35.602562,-63.192307,-89.71153,3.9871883,8.217958,11.339752,36.0,False,False,True
data/selected_images/original/sqr_01_185_original.png,0,20,55,24,7.1902122,6.375,7.5760803,54.298912,51.168484,57.739136,37.0,False,False,True
data/selected_images/original/sqr_01_185_original.png,7,35,53,37,2.4358864,2.2756386,1.9743614,97.423065,94.326904,91.67949,35.0,False,False,True
data/selected_images/original/sqr_01_185_original.png,0,61,280,51,-1.5687265,-1.5428276,-1.6235056,53.652397,54.640438,54.74901,222.0,False,False,True
data/selected_images/original/sqr_01_185_original.png,279,52,399,52,-0.28302288,-0.3113222,-0.23112679,85.83018,84.301895,85.69812,98.0,False,False,True
data/selected_images/original/sqr_01_185_original.png,401,49,399,0,-104.27439,-106.54269,-104.481705,-5.5792646,-5.4573126,-5.3353634,38.0,False,False,True
data/selected_images/original/sqr_01_185_original.png,12,138,249,66,8.045757,5.6272354,11.6595955,-34.601566,-25.930813,-47.896202,182.0,False,True,False
data/selected_images/original/sqr_01_185_original.png,240,67,638,65,0.0065279007,0.0052223206,-0.048954964,-18.642298,-25.3094,-9.236945,383.0,True,False,False
data/selected_images/original/sqr_01_185_original.png,0,151,242,78,-12.791115,-8.9411125,-17.323332,46.873337,32.352226,62.756668,205.0,False,True,False
data/selected_images/original/sqr_01_185_original.png,240,75,0,148,7.440258,5.249996,9.569687,-28.794247,-20.553085,-36.09403,193.0,False,True,False
data/selected_images/original/sqr_01_185_original.png,120,118,639,114,-0.25588226,-0.17500305,-0.38529396,27.087273,17.489708,44.761765,480.0,False,True,False
data/selected_images/original/sqr_01_190_original.png,62,56,55,0,-43.723957,-28.692703,-38.01041,-3.432293,-2.1093826,-2.947918,42.0,False,False,True
data/selected_images/original/sqr_01_190_original.png,75,58,68,0,-31.76,-30.13,-25.975,-2.3000011,-2.2199955,-1.364996,33.0,False,False,True
data/selected_images/original/sqr_01_190_original.png,0,155,243,79,-13.464592,-9.244633,-17.76609,44.554726,30.169537,58.600857,213.0,False,True,False
data/selected_images/original/sqr_01_190_original.png,242,76,0,151,10.543674,7.4126625,13.192139,-39.53712,-28.364643,-49.06987,196.0,False,True,False
data/selected_images/original/sqr_01_190_original.png,83,124,0,124,1.7355003,1.4673882,2.1376839,-23.945656,-17.496372,-34.710133,50.0,False,True,False
data/selected_images/original/sqr_01_190_original.png,205,52,410,51,-0.57398033,-0.6033144,-0.62117386,81.95154,81.075264,82.03189,184.0,False,False,True
data/selected_images/original/sqr_01_190_original.png,411,50,408,0,-107.10715,-109.690475,-109.083336,-5.8452435,-5.8928614,-5.8214293,42.0,False,False,True
data/selected_images/original/sqr_01_190_original.png,252,51,249,0,48.833336,48.619057,46.553574,3.5000076,3.440483,3.589302,39.0,False,False,True
data/selected_images/original/sqr_01_190_original.png,281,45,280,0,16.953945,15.032894,12.322372,1.1249809,1.0723686,0.8749924,22.0,False,False,True
data/selected_images/original/sqr_01_190_original.png,296,45,362,46,-0.6971245,-0.5625076,-0.3509636,18.850967,19.322117,19.466362,37.0,False,False,True
data/selected_images/original/sqr_01_190_original.png,106,124,638,118,0.23231888,0.15439606,0.37667084,-30.302105,-19.864727,-44.11473,442.0,False,True,False
data/selected_images/original/sqr_01_190_original.png,200,74,638,70,0.25118446,0.26418495,0.23167992,-27.439127,-32.872925,-19.509459,420.0,False,True,False
data/selected_images/original/sqr_01_190_original.png,210,73,0,117,5.2880764,6.178936,3.6002522,-26.39467,-30.66116,-18.549486,196.0,True,False,False
data/selected_images/original/sqr_01_190_original.png,593,0,585,49,-30.7875,-56.4625,-82.43751,3.5749836,7.062498,10.312494,38.0,False,False,True
data/selected_images/original/sqr_01_190_original.png,574,45,583,3,92.64286,95.27142,91.49286,-21.685715,-21.828575,-20.864285,35.0,False,False,True
data/selected_images/original/sqr_01_195_original.png,0,61,300,50,-1.0785751,-1.33214,-1.4276781,41.93036,44.464287,45.468758,230.0,False,False,True
data/selected_images/original/sqr_01_195_original.png,292,52,417,51,-0.62387466,-0.60585594,-0.5315304,60.957207,62.02478,66.211716,104.0,False,False,True
data/selected_images/original/sqr_01_195_original.png,420,49,418,0,-116.695114,-118.81707,-117.63415,-5.7073183,-5.5365887,-5.5243826,41.0,False,False,True
data/selected_images/original/sqr_01_195_original.png,251,51,249,0,-53.831398,-52.901154,-52.098843,-2.273262,-2.1802292,-1.9709282,43.0,False,False,True
data/selected_images/original/sqr_01_195_original.png,56,133,253,73,14.288361,9.781738,19.444443,-55.367733,-39.64947,-74.312164,173.0,False,True,False
data/selected_images/original/sqr_01_195_original.png,56,132,0,132,0.63298035,0.547863,0.7500076,-60.994686,-42.1117,-84.96277,47.0,False,True,False
data/selected_images/original/sqr_01_195_original.png,244,74,639,73,0.003288269,0.027629852,-0.061841965,-41.86645,-54.94869,-26.33553,380.0,True,False,False
data/selected_images/original/sqr_01_195_original.png,246,79,86,130,-11.324505,-7.798012,-15.902311,38.77814,26.57616,54.93213,147.0,False,True,False
data/selected_images/original/sqr_01_195_original.png,55,132,638,129,0.08761597,0.06593323,0.11061859,-50.72478,-33.57035,-70.27168,535.0,False,True,False
data/selected_images/original/sqr_01_195_original.png,611,0,602,49,-41.2125,-71.11875,-97.862495,5.3499928,10.443748,14.362498,35.0,False,False,True
data/selected_images/original/sqr_01_195_original.png,590,49,601,5,83.182434,82.36487,80.73648,-19.587841,-19.35136,-19.398655,37.0,False,False,True
data/selected_images/original/sqr_01_200_original.png,0,51,192,45,-2.3333302,-2.356556,-2.4112015,32.67212,35.430325,36.260925,148.0,False,False,True
data/selected_images/original/sqr_01_200_original.png,195,43,193,0,95.02027,82.28378,75.3919,4.9121513,4.27026,4.0540466,37.0,False,False,True
data/selected_images/original/sqr_01_200_original.png,11,142,260,140,-0.6853485,-0.51830673,-0.7941818,37.10991,25.261864,45.63471,207.0,False,True,False
data/selected_images/original/sqr_01_200_original.png,270,146,639,142,-0.28203964,-0.17408371,-0.41922188,27.582874,18.820328,43.934532,346.0,False,True,False
data/selected_images/original/sqr_01_200_original.png,0,109,211,66,6.9753704,9.146555,4.4556656,-36.33251,-47.757385,-24.029558,199.0,True,False,False
data/selected_images/original/sqr_01_200_original.png,228,67,638,65,0.03943634,0.10432625,-0.026717186,-35.73664,-45.90203,-22.179392,393.0,True,False,False
data/selected_images/original/sqr_01_200_original.png,28,143,238,77,-9.317005,-6.4690704,-13.074741,32.445885,22.108242,46.061848,181.0,False,True,False
data/selected_images/original/sqr_01_200_original.png,0,139,268,137,0.32510376,0.2109108,0.38889694,-49.689312,-34.51543,-68.71605,235.0,False,True,False
data/selected_images/original/sqr_01_200_original.png,14,139,238,70,13.089294,9.277378,17.770237,-46.58452,-33.360718,-62.301193,204.0,False,True,False
data/selected_images/original/sqr_01_200_original.png,37,136,240,73,-10.202953,-7.4771576,-12.723114,36.76478,26.646484,45.854824,168.0,False,True,False
data/selected_images/original/sqr_01_200_original.png,427,43,185,44,-0.11487007,-0.16215897,-0.18918991,69.55856,67.82658,69.22973,209.0,False,False,True
data/selected_images/original/sqr_01_200_original.png,429,40,427,0,-103.82353,-109.3603,-108.87501,-3.000001,-3.0073528,-3.1250029,34.0,False,False,True
data/selected_images/original/sqr_01_200_original.png,250,40,248,0,-52.545456,-51.431816,-51.10606,-1.6363602,-1.4924088,-1.3333397,33.0,False,False,True
data/selected_images/original/sqr_01_200_original.png,276,140,638,139,-0.15517044,-0.096256256,-0.23922348,35.78735,25.369251,46.250717,295.0,False,True,False
data/selected_images/original/sqr_01_200_original.png,552,40,553,0,10.882347,55.713234,103.70589,-0.8970604,-1.0808907,-1.4852943,33.0,False,False,True
data/selected_images/original/sqr_01_200_original.png,621,42,629,0,-51.428574,-81.77857,-108.450005,8.485708,13.678572,17.607145,35.0,False,False,True
data/selected_images/original/sqr_01_200_original.png,609,39,619,0,117.63636,118.78789,110.90909,-28.545456,-28.74242,-27.090908,33.0,False,False,True
data/selected_images/original/sqr_01_205_original.png,0,61,188,55,-2.0684328,-2.1354752,-2.2444143,38.14106,41.828217,43.300285,159.0,False,False,True
data/selected_images/original/sqr_01_205_original.png,187,53,426,53,-0.11160374,-0.1149559,-0.13169384,111.09599,108.44978,107.30134,215.0,False,False,True
data/selected_images/original/sqr_01_205_original.png,427,52,425,0,-109.392044,-113.244316,-111.960236,-3.5056868,-3.61932,-3.6420393,44.0,False,False,True
data/selected_images/original/sqr_01_205_original.png,0,117,202,76,5.2253876,6.80311,3.6761646,-27.826418,-36.292747,-19.430048,193.0,True,False,False
data/selected_images/original/sqr_01_205_original.png,194,78,639,77,-0.02204132,-0.041763306,0.02494049,-37.312065,-47.537117,-24.932135,431.0,True,False,False
data/selected_images/original/sqr_01_205_original.png,0,148,219,82,7.1292725,4.8804855,9.956104,-26.30975,-18.32682,-36.08292,190.0,False,True,False
data/selected_images/original/sqr_01_205_original.png,235,83,0,155,-17.272133,-12.58297,-23.374996,61.530968,44.253304,82.67589,221.0,False,True,False
data/selected_images/original/sqr_01_205_original.png,240,0,242,51,-61.66861,-61.720936,-60.331387,-2.6686096,-2.5813942,-2.4244041,43.0,False,False,True
data/selected_images/original/sqr_01_205_original.png,309,53,295,0,19.613636,18.096588,16.07954,4.3522644,4.164772,3.7159004,43.0,False,False,True
data/selected_images/original/sqr_01_205_original.png,626,4,614,50,106.147446,106.980774,101.576935,-26.685898,-26.673077,-25.128208,39.0,False,False,True
data/selected_images/original/sqr_01_205_original.png,627,49,636,0,-37.347565,-65.414635,-91.07926,4.9817066,10.182928,14.298783,34.0,False,False,True
data/selected_images/original/sqr_01_210_original.png,0,64,157,57,-1.1996384,-1.3435249,-1.3938837,20.379498,22.782375,25.178059,128.0,False,False,True
data/selected_images/original/sqr_01_210_original.png,156,55,415,53,-0.25501633,-0.29618835,-0.3433752,87.48997,86.758026,87.59235,237.0,False,False,True
data/selected_images/original/sqr_01_210_original.png,421,43,419,0,-65.47974,-70.824326,-70.97973,-0.7905369,-0.8918886,-1.087842,37.0,False,False,True
data/selected_images/original/sqr_01_210_original.png,0,152,213,86,-14.837433,-10.62561,-20.419952,52.667503,37.332508,72.38547,192.0,False,True,False
data/selected_images/original/sqr_01_210_original.png,206,79,9,137,5.0491867,3.6051865,8.409836,-20.666656,-15.97678,-32.546448,173.0,False,True,False
data/selected_images/original/sqr_01_210_original.png,162,54,158,0,40.37223,34.211117,30.51667,2.6166687,2.366661,2.1277733,45.0,False,False,True
data/selected_images/original/sqr_01_210_original.png,176,80,0,115,3.6622047,4.8065434,2.5848198,-18.775293,-24.565487,-13.430061,168.0,True,False,False
data/selected_images/original/sqr_01_215_original.png,0,61,150,54,-1.418438,-1.4822702,-1.6258869,30.170214,33.74468,37.008865,126.0,False,False,True
data/selected_images/original/sqr_01_215_original.png,149,52,422,49,-0.93250847,-0.96102905,-1.0114079,95.82604,94.33937,94.33839,250.0,False,False,True
data/selected_images/original/sqr_01_215_original.png,423,48,420,0,-58.318756,-61.00625,-61.362503,-2.2312431,-2.2937527,-2.5374947,40.0,False,False,True
data/selected_images/original/sqr_01_215_original.png,0,241,145,239,0.46323395,0.38420105,0.5955887,-44.41175,-33.064327,-54.75,136.0,False,False,True
data/selected_images/original/sqr_01_215_original.png,166,238,358,234,0.63388443,0.4480934,0.74044037,-33.99181,-24.953556,-40.87704,178.0,False,False,True
data/selected_images/original/sqr_01_215_original.png,205,234,638,227,0.41666794,0.26163864,0.6403198,-32.246315,-23.00306,-48.212627,388.0,False,True,False
data/selected_images/original/sqr_01_215_original.png,0,113,170,78,8.845678,11.766975,5.703701,-48.271606,-63.773148,-31.033953,159.0,True,False,False
data/selected_images/original/sqr_01_215_original.png,160,79,639,75,0.397089,0.53125,0.24353313,-41.747307,-55.573277,-25.80388,464.0,True,False,False
data/selected_images/original/sqr_01_215_original.png,0,147,209,84,-22.970146,-17.01368,-30.679108,81.47014,60.060947,108.67414,197.0,False,True,False
data/selected_images/original/sqr_01_215_original.png,0,143,208,82,22.076626,16.23367,29.145725,-82.17212,-60.851757,-107.793976,197.0,False,True,False
data/selected_images/original/sqr_01_215_original.png,153,51,149,0,76.6131,62.476196,55.13691,6.101185,4.9761887,4.1845284,42.0,False,False,True
data/selected_images/original/sqr_01_215_original.png,277,0,291,50,16.14024,14.103661,12.743904,3.9939003,3.6158562,3.073185,36.0,False,False,True
data/selected_images/original/sqr_01_215_original.png,638,245,157,247,-0.1655922,-0.14301682,-0.19623947,36.896786,26.92796,46.572586,465.0,False,True,False
data/selected_images/original/sqr_01_220_original.png,0,321,57,320,0.69270706,0.5052109,0.84375,-52.27604,-38.921883,-62.937508,48.0,False,True,False
data/selected_images/original/sqr_01_220_original.png,94,318,638,313,0.5480385,0.41698456,0.6772461,-66.10681,-50.171642,-79.12686,535.0,False,True,False
data/selected_images/original/sqr_01_220_original.png,0,147,204,88,14.312817,10.419228,17.756409,-57.11539,-42.4141,-71.01282,192.0,False,True,False
data/selected_images/original/sqr_01_225_original.png,0,147,202,87,-15.345367,-11.099232,-20.82861,54.0438,38.69457,73.014175,191.0,False,True,False
data/selected_images/original/sqr_01_225_original.png,20,137,204,84,8.007137,6.108574,9.988575,-32.147133,-25.12574,-39.874294,163.0,False,True,False
data/selected_images/original/sqr_01_225_original.png,143,81,639,79,0.23000145,0.22789764,0.19210434,-31.687897,-38.812103,-22.82158,471.0,True,False,False
data/selected_images/original/sqr_01_225_original.png,153,81,0,112,5.2107143,6.576782,3.4553566,-27.24286,-34.362503,-18.351786,139.0,True,False,False
