grad_Bx,grad_Gx,grad_Rx,grad_By,grad_Gy,grad_Ry,segment_length,is_field_boundary_gt,is_field_marking_gt
16.39743589743589,12.564102564102562,10.929487179487182,-0.8589743589743861,-0.7948717948718169,-0.9294871794872108,43,False,False
-0.3240740740740762,-0.23456790123457694,-0.24382716049380804,-26.114197530864175,-22.074074074074097,-21.435185185185183,85,False,False
-21.770270270270274,-18.46621621621621,-16.567567567567565,-1.2432432432432279,-1.1148648648648845,-1.0540540540540349,41,False,False
-0.09815705128203689,-0.05809294871793469,-0.1514423076923066,67.08934294871797,49.289663461538474,86.75801282051282,628,False,True
0.7089041095890352,0.539383561643838,0.6181506849315141,-22.589041095890423,-18.539383561643824,-18.55308219178081,150,False,False
-15.328431372549026,-10.960784313725497,-8.519607843137244,0.5343137254901862,0.2843137254902075,0.3627450980392055,55,False,False
4.0655737704918025,3.4262295081967125,0.6434426229508077,28.377049180327838,26.778688524590144,32.47131147540984,65,False,False
-0.36309523809523725,-10.898809523809526,-38.93452380952381,4.208333333333336,24.33928571428571,81.88690476190476,46,False,False
0.17755905511810788,0.20236220472441246,0.12362204724409409,51.8208661417323,66.12204724409449,37.2527559055118,639,True,False
-25.084401709401703,-17.110042735042747,-34.25854700854701,66.07371794871796,45.41559829059828,90.21153846153848,238,False,True
26.85609243697479,19.182773109243705,33.83193277310924,-68.51785714285712,-49.42857142857143,-86.49369747899158,242,False,True
-14.442708333333336,-13.895833333333332,-15.328125,-1.7031250000000027,-1.6249999999999991,-1.8281250000000009,52,False,False
-1.3401639344262328,-1.4098360655737778,-1.508196721311485,-54.290983606557376,-53.622950819672134,-57.17213114754099,65,False,False
-0.41623036649215805,-0.4960732984293159,-0.4410994764397742,-66.13612565445027,-73.35732984293193,-82.15052356020941,195,False,False
0.27447552447552326,0.2814685314685441,0.16083916083916705,47.54020979020978,52.568181818181806,62.97202797202797,147,False,False
-0.020078740157469355,-0.04291338582677895,0.006299212598410264,55.4476377952756,39.94685039370079,75.7212598425197,639,False,True
0.25697674418604066,0.23255813953488413,0.21395348837209127,-20.945348837209295,-21.48139534883721,-22.57674418604651,219,False,False
-29.544642857142854,-28.544642857142858,-54.660714285714285,-1.4642857142857135,-1.5714285714285738,-0.6696428571428621,60,False,False
53.51754385964912,52.98245614035088,54.960526315789465,0.7105263157894655,0.6842105263157912,0.7850877192982431,61,False,False
2.9010416666666714,3.7812500000000018,4.395833333333329,20.526041666666664,26.145833333333336,30.604166666666664,52,False,False
-1.6009615384615437,-2.0288461538461497,-2.4326923076923066,-13.504807692307693,-16.038461538461544,-18.759615384615387,56,False,False
-0.03134110787173228,-0.05320699708454768,-0.1559766763848387,25.57507288629737,31.094023323615158,19.26822157434401,347,True,False
0.0649509803921573,0.04534313725490158,-0.8431372549019605,32.87132352941177,44.207107843137265,29.495098039215687,208,True,False
-0.1145669291338578,-0.10275590551182034,-0.14527559055117223,-57.24291338582676,-44.81850393700786,-73.07992125984251,639,False,True
1.695833333333332,1.8125000000000027,1.9000000000000012,20.929166666666667,21.670833333333334,23.316666666666663,64,False,False
-0.20869565217391362,-0.22173913043478244,-0.19130434782608852,16.230434782608697,16.295652173913048,18.356521739130436,119,False,False
0.03544303797468373,0.011392405063292088,0.03544303797468373,-21.85822784810127,-22.643037974683548,-24.269620253164558,399,False,False
2.2469135802469182,2.598765432098764,0.9043209876543088,-11.716049382716047,-12.567901234567902,-13.404320987654323,85,False,False
0.2619047619047614,0.041666666666666075,5.511904761904763,-0.9166666666666674,-0.6964285714285721,-22.91666666666667,46,False,False
0.12318840579710244,0.15942028985507228,0.5869565217391397,-10.826086956521742,-7.942028985507246,-53.94202898550725,73,False,False
0.08544303797468444,0.08438818565401007,0.04957805907173096,31.361814345991576,36.943037974683534,27.937763713080166,241,True,False
-0.0576171875,-0.0302734375,-0.0068359375,24.4462890625,33.7060546875,20.5869140625,260,True,False
-0.1681818181818162,-0.09090909090909083,-4.777272727272724,-5.486363636363637,-4.527272727272728,-54.468181818181804,59,False,False
75.59756097560975,74.8109756097561,76.0060975609756,7.914634146341456,7.640243902439032,7.554878048780488,45,False,False
2.95703125,2.921875,2.796875,-93.86328125,-93.4765625,-90.03125,68,False,False
-1.948124999999994,-1.2468749999999957,-3.3912500000000065,27.818125000000006,18.444375000000036,46.431250000000006,404,False,True
1.6388888888888857,1.028806584362144,2.3045267489711954,31.531893004115226,19.339506172839492,48.755144032921805,247,False,True
2.692354368932037,1.7609223300971024,4.2378640776699115,-31.311286407766993,-20.452669902912618,-50.39805825242718,416,False,True
-1.1506147540983633,-0.51434426229509,-1.8616803278688465,-33.25307377049181,-17.69877049180326,-50.859631147540966,248,False,True
-2.7258269720101795,-3.7506361323155133,-1.7843511450381682,40.239821882951645,56.006361323155204,26.37468193384224,397,True,False
1.7751004016064291,2.472891566265057,1.1696787148594368,44.29718875502008,62.02510040160644,30.713855421686745,253,True,False
2.39705882352942,2.3284313725490193,2.225490196078436,48.053921568627445,46.23039215686275,44.27450980392156,55,False,False
-3.0508130081300804,-4.371951219512199,-2.3495934959349585,13.412601626016258,18.64024390243903,11.80894308943089,127,True,False
-0.16201923076923208,-0.20480769230769091,-0.11490384615384563,11.462019230769227,16.80192307692309,7.858173076923071,524,True,False
-8.752673796791434,-6.890374331550802,-10.695187165775412,21.69652406417113,17.14171122994653,26.342245989304804,191,False,True
-0.21966292134831278,-0.2067415730336961,-0.26685393258427226,8.56123595505618,6.908988764044956,13.944382022471899,449,False,True
13.221204188481686,10.4803664921466,17.760471204188484,-28.784031413612574,-22.854712041884824,-38.72382198952879,195,False,True
-13.966755319148923,-9.747340425531931,-19.017287234042556,35.74069148936168,25.734042553191493,48.06250000000001,192,False,True
-0.3250564334085837,-0.3278781038374703,-0.3278781038374685,27.91196388261852,27.97009029345373,31.14277652370204,447,False,True
10.018156424580994,7.9413407821229,12.071229050279342,-22.182960893854727,-17.75139664804469,-26.962290502793294,183,False,True
-3.25,-4.239837398373986,-2.5955284552845495,13.262195121951219,17.20325203252033,10.92886178861789,127,True,False
-0.6156716417910459,-0.7052238805970141,-0.75,16.86194029850745,21.91417910447761,14.376865671641786,71,True,False
2.707317073170728,2.6371951219512155,2.6554878048780424,-60.329268292682926,-59.39329268292682,-60.63719512195123,86,False,False
5.440476190476183,3.657738095238095,7.218749999999993,-36.98809523809522,-25.374999999999993,-47.23660714285717,172,False,True
-2.9821428571428577,-1.897959183673457,-5.823979591836736,23.92602040816328,20.63775510204082,37.63520408163265,102,False,True
-0.0829268292682972,-0.10000000000000142,-0.1067073170731696,56.39512195121952,75.38780487804875,41.32256097560975,414,True,False
-21.41666666666668,-20.71759259259261,-23.449074074074076,-1.9259259259259167,-1.8564814814814667,-2.217592592592581,58,False,False
-0.40364583333333925,-0.4557291666666572,-0.30729166666668206,108.34635416666664,112.09635416666667,108.51041666666667,100,False,False
-84.76136363636363,-83.625,-82.17613636363639,-17.14772727272726,-16.840909090909104,-16.278409090909083,48,False,False
-0.20327102803739194,-0.12305295950154971,-0.22118380062306642,-44.35436137071649,-28.331775700934585,-55.408099688473534,325,False,True
74.5284090909091,63.32386363636365,91.05681818181819,-18.86931818181818,-15.676136363636346,-23.62499999999998,48,False,True
-55.34574468085107,-39.71808510638297,-66.2287234042553,22.13297872340425,15.601063829787208,26.71808510638298,51,False,True
2.9800884955752167,2.179203539823014,4.276548672566371,-18.70132743362833,-13.727876106194664,-24.50221238938053,117,False,True
2.6500000000000057,2.0416666666666714,2.60833333333332,-7.891666666666673,-6.041666666666693,-3.9666666666666828,64,False,True
-5.725806451612918,-3.4112903225806477,-8.141129032258064,27.36290322580644,15.33064516129032,41.245967741935466,66,False,True
13.545454545454552,13.642045454545455,15.017045454545459,2.0568181818181834,2.1534090909090864,2.4715909090909065,48,False,False
-23.33720930232558,-22.406976744186046,-24.575581395348845,-5.023255813953494,-4.883720930232558,-5.447674418604652,47,False,False
5.493333333333332,4.38333333333334,6.329999999999998,-35.45333333333334,-27.256666666666682,-40.636666666666684,79,False,True
4.483333333333327,4.13333333333334,4.911111111111111,5.5166666666666515,5.544444444444437,5.022222222222183,49,False,False
-3.5454545454545467,-5.376623376623376,-2.3733766233766254,38.383116883116884,52.33766233766233,27.139610389610397,81,True,False
-0.061594202898561434,-0.082125603864732,0.007246376811593791,14.394927536231883,7.852657004830931,28.81159420289856,211,False,True
0.04983108108107359,-0.037162162162175605,0.08614864864864202,38.43158783783784,22.73310810810812,57.148648648648646,300,False,True
-0.5375000000000032,-0.5887500000000028,-0.6362499999999969,51.165000000000006,53.69125000000001,52.97874999999999,204,False,False
-3.6456422018348587,-5.352064220183484,-2.5561926605504564,12.354357798165138,18.05389908256882,8.49426605504587,222,True,False
-0.47187500000000426,-0.5749999999999957,-0.5187500000000007,19.971874999999997,24.837500000000013,14.75000000000001,84,False,True
-0.07834645669291795,-0.1188976377952784,-0.05275590551180631,17.875984251968504,24.72834645669292,13.470078740157483,639,True,False
-36.78970588235295,-28.410294117647048,-49.65882352941176,55.86323529411764,43.042647058823526,75.68529411764709,174,False,True
-0.095238095238102,-0.11093073593073655,-0.0573593073593095,93.8290043290043,69.84361471861472,117.57683982683986,466,False,True
-9.458333333333332,-13.287878787878787,-8.359848484848484,30.496212121212128,41.65151515151515,26.382575757575765,70,True,False
-0.07420494699646518,-0.07376325088339364,-0.02606007067137739,40.07332155477033,53.91033568904593,34.20273851590106,570,True,False
37.581920903954796,31.42231638418078,44.087570621468934,-51.96327683615821,-43.3940677966102,-60.91807909604518,181,False,True
-0.12747252747253413,-0.1538461538461533,-0.1335164835165017,-68.48461538461537,-49.759340659340666,-81.57967032967031,459,False,True
-0.12711864406779494,-0.10593220338983134,-0.04661016949152508,12.237288135593221,12.377118644067796,13.25847457627119,63,False,False
-0.15896739130434767,-0.16440217391304124,-0.14673913043478137,15.37092391304348,15.447010869565228,16.26086956521739,188,False,False
-95.9715909090909,-93.46022727272725,-95.39204545454547,4.460227272727295,3.9261363636363527,3.9602272727272876,48,False,False
-0.6374999999999993,-0.6610294117647086,-0.6779411764705934,-36.763970588235296,-36.25514705882354,-37.525000000000006,344,False,False
-0.40671641791045055,-0.4216417910447756,-0.40671641791044344,15.623134328358205,16.90671641791044,16.108208955223873,71,False,False
0.0829402515723352,0.03498427672955273,0.11753144654088388,74.23388364779876,53.58608490566038,93.28026729559747,640,False,True
-0.1812106918239067,-0.14976415094340467,-0.1973270440251511,-53.76061320754716,-41.09237421383647,-61.65880503144654,640,False,True
3.0100000000000016,3.780000000000003,4.090000000000002,21.099999999999994,27.099999999999994,31.039999999999996,54,False,False
0.0845771144278622,0.13059701492537812,0.09203980099502473,-22.57960199004975,-23.3768656716418,-24.02985074626866,205,False,False
-38.4344262295082,-38.59016393442623,-57.33196721311475,-0.8606557377049162,-0.7950819672131084,-0.2663934426229533,65,False,False
70.1547619047619,70.82539682539684,72.73412698412699,0.17063492063491736,0.14285714285714235,0.2976190476190439,67,False,False
-1.7836538461538467,-2.30769230769231,-2.6153846153846168,-14.437499999999996,-17.846153846153847,-20.55769230769231,56,False,False
0.08587257617728561,0.10526315789473806,-0.38019390581717616,40.28393351800553,52.342105263157904,38.168282548476455,365,True,False
0.2242798353909432,0.3189300411522584,0.337448559670781,59.35185185185185,73.38683127572016,50.226337448559676,247,True,False
1.3084112149532716,1.3551401869158868,1.3948598130841119,27.44392523364486,28.481308411214957,31.086448598130847,111,False,False
-0.5454545454545441,-0.5636363636363599,-0.4409090909090869,25.23636363636364,24.636363636363626,27.349999999999998,59,False,False
-0.029556650246302496,-0.027093596059113878,-0.00800492610837722,-22.087438423645327,-22.327586206896548,-25.407019704433498,410,False,False
-0.07720588235293846,0.018382352941173963,-0.13602941176470296,-19.0294117647059,-10.415441176470594,-33.327205882352935,140,False,False
1.4459459459459456,1.6418918918918912,1.1891891891891824,-13.635135135135133,-13.412162162162161,-25.87837837837838,41,False,False
2.804487179487179,2.9839743589743613,0.4391025641025621,-12.951923076923075,-14.041666666666664,-8.830128205128219,82,False,False
0.019230769230768274,0.07371794871794979,0.2115384615384528,-12.846153846153847,-10.381410256410255,-55.17307692307692,82,False,False
0.8474576271186427,0.9449152542372881,1.0254237288135588,24.067796610169495,24.41949152542373,27.084745762711865,63,False,False
-50.19871794871795,-52.480769230769226,-40.66025641025641,5.173076923076923,5.2371794871794854,-2.1217948717948794,43,False,False
-0.40740740740740833,-0.20370370370370416,-5.379629629629626,-10.722222222222221,-8.49074074074074,-66.5,58,False,False
2.615384615384616,2.1346153846153832,16.62179487179487,13.333333333333332,11.108974358974361,97.5576923076923,45,False,False
-1.5416666666666696,-1.6041666666666679,-1.7135416666666679,-15.781250000000004,-16.58333333333333,-16.515625,52,False,False
14.046052631578949,12.190789473684209,10.434210526315788,-1.2565789473684177,-1.0065789473684248,-0.6973684210526159,42,False,False
-0.028481012658229332,-0.11075949367088711,-0.11392405063291378,17.857594936708853,14.560126582278478,12.88607594936709,83,False,False
-0.01056338028168824,-0.03169014084507893,-0.05281690140845896,20.34859154929576,15.933098591549282,13.64436619718311,75,False,False
-0.5324074074074012,-0.5370370370370381,-0.5648148148148096,-12.662037037037038,-8.70370370370371,-7.166666666666693,58,False,False
83.28260869565219,81.82608695652175,82.16304347826087,9.108695652173914,8.641304347826079,8.663043478260882,50,False,False
-1.9827586206896441,-1.8922413793103487,-1.8900862068965623,-60.99999999999999,-59.43534482758622,-59.95905172413794,120,False,False
-90.69642857142858,-90.79166666666669,-94.24404761904762,-10.672619047619042,-10.672619047619058,-11.267857142857148,46,False,False
0.46014492753623415,0.39130434782608603,0.5000000000000036,-59.923913043478265,-59.15942028985508,-60.20289855072464,73,False,False
-0.9733146067415683,-1.470505617977528,-0.6938202247190999,25.807584269662925,38.574438202247194,17.089887640449444,182,True,False
1.6956249999999962,1.0062499999999943,2.3906249999999964,26.971875000000004,19.3575,37.65937499999999,404,False,True
1.3050314465408812,2.0424528301886795,0.7311320754716988,24.82704402515723,38.95125786163523,15.338050314465406,163,True,False
1.8152777777777747,2.8777777777777764,3.0347222222222223,33.726388888888884,49.972222222222214,22.134722222222223,184,True,False
2.039855072463773,2.0543478260869534,2.130434782608692,-56.242753623188406,-56.26449275362319,-57.52173913043478,73,False,False
-0.2201492537313463,-0.29477611940298587,-0.12686567164178442,-62.77985074626865,-63.690298507462686,-63.44029850746268,71,False,False
-10.130681818181818,-10.426136363636365,-10.119318181818182,0.08522727272727182,-0.028409090909090606,0.08522727272727382,48,False,False
-0.9748743718592934,-0.5087939698492363,-1.6582914572864347,-10.39698492462312,-4.830402010050264,-17.3065326633166,203,False,True
-0.12037037037037024,-0.22222222222222143,-1.4027777777777715,0.9722222222222214,1.7222222222222223,-37.597222222222214,58,False,False
-7.284999999999997,-5.660000000000004,-9.370000000000008,38.964999999999996,28.52999999999998,49.14,54,False,True
-23.192196531791893,-17.36271676300578,-33.36849710982659,-0.8453757225433449,-0.5910404624277845,-1.2066473988439235,177,False,True
-6.078947368421041,-4.228070175438589,-6.464912280701739,33.58771929824558,22.39473684210524,34.78070175438597,61,False,True
7.196721311475422,5.963114754098356,7.758196721311464,-61.89344262295083,-50.05327868852463,-67.05327868852459,65,False,True
-2.061974789915972,-1.36659663865548,-2.893907563025209,57.27205882352941,40.35609243697481,76.24474789915966,242,False,True
2.235159817351601,1.8093607305936175,2.7260273972602747,-52.662100456621,-40.8527397260274,-62.280821917808225,223,False,True
1.8942542787285959,1.3826405867970522,2.499388753056216,-37.82701711491445,-27.13569682151588,-49.027506112469446,413,False,True
14.754411764705871,11.910294117647062,17.654411764705884,3.2308823529411796,2.616176470588208,3.857352941176508,174,False,True
-8.769927536231876,-6.5217391304347885,-11.125,63.26992753623189,47.24547101449275,80.05797101449275,556,False,True
-10.199468085106382,-7.691489361702132,-13.461436170212764,-65.10372340425533,-48.97606382978724,-84.21941489361701,192,False,True
12.006493506493513,10.40909090909092,13.311688311688307,1.9480519480519405,1.6688311688311686,2.188311688311714,81,False,True
0.6561433447098963,0.6612627986348087,0.6476109215017019,115.29436860068257,120.4513651877133,122.8831058020478,297,False,False
42.909638554216855,42.85542168674699,46.21084337349399,2.7349397590361377,3.1626506024096273,2.542168674698786,87,False,False
-1.988023952095805,-1.3540419161676738,-2.879491017964071,43.67065868263474,28.73128742514971,66.40494011976047,338,False,True
17.75,13.499999999999993,24.308441558441555,4.055194805194802,3.1428571428571175,5.801948051948074,81,False,True
12.49583333333333,9.86666666666666,15.520833333333329,3.829166666666673,2.941666666666663,4.770833333333329,64,False,True
9.297297297297291,7.477927927927944,10.205405405405394,-56.287387387387376,-45.73378378378379,-61.36936936936937,559,False,True
-1.4344660194174743,-2.0970873786407793,-0.9911003236245968,37.17880258899677,53.33333333333332,27.756472491909378,313,True,False
-50.86274509803921,-52.34313725490196,-50.86274509803922,-2.9215686274509807,-3.0196078431372495,-2.8725490196078365,55,False,False
-0.4845041322314074,-0.5000000000000071,-0.4938016528925644,-101.99896694214875,-102.49586776859505,-105.38016528925621,246,False,False
76.41826923076924,78.45192307692307,73.25,-7.408653846153854,-7.692307692307679,-6.942307692307658,56,False,False
-0.3333333333333215,-0.28333333333333854,-0.1500000000000128,-7.95555555555557,-6.705555555555534,-7.738888888888894,49,False,False
0.4821428571428612,0.4422268907563023,0.522058823529413,18.759453781512576,17.65441176470587,22.032563025210095,242,False,False
10.809392265193384,7.769337016574589,14.203038674033145,64.35911602209944,46.4461325966851,85.17265193370167,185,False,True
2.4182389937106947,1.616352201257861,3.3191823899371116,-50.98427672955975,-34.72641509433963,-67.49528301886792,163,False,True
1.202380952380942,1.003968253968253,1.1031746031746152,25.440476190476225,21.932539682539677,22.928571428571452,75,False,False
-0.12777777777778,-0.12777777777776578,-0.21666666666665435,-17.17222222222223,-15.261111111111092,-15.03888888888887,49,False,False
-2.593749999999993,-2.572916666666657,-2.52430555555555,-61.65625000000001,-61.25347222222223,-61.43402777777777,76,False,False
-104.92934782608695,-103.90760869565217,-106.67934782608694,-19.353260869565226,-19.211956521739133,-19.298913043478258,50,False,False
1.2389380530973355,1.2367256637168182,1.3008849557522026,-65.71681415929203,-65.79867256637169,-67.8141592920354,117,False,False
-2.238636363636367,-2.289772727272741,-2.2045454545454533,-59.35227272727272,-60.096590909090914,-60.92045454545455,48,False,False
-0.9761904761904745,-1.1349206349206415,-1.2420634920634903,85.57936507936508,87.04761904761905,83.98015873015872,67,False,False
84.20270270270271,85.7162162162162,93.1891891891892,14.472972972972961,14.837837837837839,15.24324324324322,41,False,False
3.1157407407407405,2.6898148148148238,3.4120370370370523,-31.125000000000007,-25.208333333333314,-35.976851851851855,58,False,True
0.9527027027027017,0.5202702702702737,1.6013513513513615,-13.966216216216218,-8.69144144144142,-22.48873873873874,115,False,True
-1.4638836772983126,-1.0454971857410769,-2.291275797373359,-27.045497185741084,-18.378517823639747,-44.06707317073171,537,False,True
0.5272277227722633,0.23019801980198196,1.0816831683168324,14.948019801980191,8.844059405940605,25.39356435643564,105,False,True
-1.002314814814813,-0.6666666666666572,-1.7986111111111072,12.131944444444446,7.763888888888879,20.668981481481485,112,False,True
-1.0974576271186436,-0.6779661016949277,-1.3305084745762699,-13.097457627118658,-7.059322033898297,-20.169491525423723,63,False,True
-1.31465517241379,-0.8362068965517224,-2.107758620689662,13.452586206896552,7.974137931034491,20.44396551724138,62,False,True
-1.5201048951048932,-2.0751748251748197,-1.1215034965034967,32.0305944055944,43.125874125874134,23.691433566433567,290,True,False
0.007042253521127861,0.014964788732401146,-0.002640845070423836,31.019366197183103,45.536091549295755,19.159330985915496,288,True,False
1.1289999999999978,0.6529999999999987,1.840000000000007,20.340999999999994,12.009,33.97300000000002,504,False,True
1.2439999999999785,0.7519999999999811,1.8659999999999997,-11.911999999999992,-6.656000000000006,-20.177999999999997,129,False,True
0.19298245614034215,0.07456140350877405,0.10964912280701,13.55263157894737,9.442982456140378,20.171052631578952,61,False,True
1.3093749999999975,1.6687499999999957,1.9531250000000036,-24.228125,-32.556250000000006,-38.140625,84,False,False
-1.0737179487179453,-1.4583333333333357,-1.7371794871794854,26.42628205128205,36.67628205128205,41.666666666666664,82,False,False
-0.602564102564104,-0.6730769230769216,-0.7115384615384617,-13.051282051282051,-13.339743589743586,-15.288461538461538,43,False,False
-1.2013888888888902,-1.2916666666666652,-1.2986111111111116,12.395833333333336,13.055555555555554,13.090277777777779,40,False,False
2.6620879120879124,3.1346153846153832,3.892857142857139,-46.31043956043956,-62.37637362637362,-71.26098901098902,107,False,False
-2.4324324324324316,-2.398648648648651,-2.2837837837837824,54.48648648648649,54.6418918918919,52.932432432432435,41,False,False
1.395833333333325,1.3472222222222285,1.1180555555555536,-29.45138888888889,-28.124999999999982,-26.854166666666675,40,False,False
-0.23684210526315752,-0.27192982456140413,-0.26315789473684603,-21.44736842105263,-22.438596491228072,-23.964912280701757,61,False,False
0.4642295597484294,0.730738993710693,0.3341194968553456,31.677279874213838,46.00982704402516,22.51415094339623,640,True,False
0.9866352201257804,0.5904088050314513,1.6096698113207566,42.168238993710695,27.375786163522022,68.10652515723267,640,False,True
-1.3451257861635284,-1.0298742138364787,-1.847877358490564,-53.77751572327046,-41.2806603773585,-73.55149371069183,640,False,True
-0.26869158878504606,-0.25,-0.37850467289719525,-10.955607476635514,-13.492990654205608,-9.042056074766354,111,False,False
2.983695652173912,4.010869565217394,1.7771739130434776,-14.124999999999996,-19.304347826086964,-8.733695652173914,50,False,False
34.52564102564103,42.051282051282044,21.096153846153847,-0.1666666666666643,-0.2307692307692406,-0.17307692307692513,43,False,False
-11.458333333333332,-12.263888888888891,-6.826388888888889,0.20833333333333126,0.2916666666666661,0.020833333333333925,40,False,False
44.68888888888888,58.36666666666667,19.9,2.277777777777782,3.177777777777777,0.8777777777777764,49,False,False
0.9574468085106389,1.1595744680851077,1.468085106382981,32.72340425531915,31.57446808510638,28.93617021276596,51,False,False
0.38793103448276156,0.44396551724136657,0.3060344827586263,-95.25,-94.23706896551724,-94.76293103448276,62,False,False
10.506756756756754,6.686936936936945,12.754504504504506,83.02027027027026,53.68243243243242,103.31306306306305,115,False,True
12.502024291497975,9.218117408906899,15.506072874493935,100.2054655870445,73.04605263157896,120.26923076923077,498,False,True
-9.845794392523374,-8.848130841121488,-11.649532710280376,-70.76168224299063,-65.00700934579439,-77.44392523364488,111,False,True
-9.289527720739201,-7.859856262833688,-10.37217659137577,-67.17453798767967,-58.35882956878851,-74.40605749486656,491,False,True
5.8569182389937104,6.814465408805027,4.932389937106917,78.70676100628931,89.03537735849054,68.58647798742139,640,True,False
1.6304347826086953,1.5163043478261002,1.423913043478258,32.75,30.88586956521737,32.30434782608695,50,False,False
0.1340482573726538,0.13873994638069664,0.14075067024128662,29.34450402144772,28.98592493297587,33.55898123324396,377,False,False
-25.904545454545456,-25.35,-26.404545454545456,2.3499999999999996,2.331818181818182,2.468181818181818,59,False,False
-0.09339887640449795,-0.06811797752808779,-0.06601123595505776,-24.31671348314606,-24.218398876404493,-26.57162921348315,360,False,False
18.885,18.53,19.905,-0.9550000000000001,-0.8599999999999977,-0.9350000000000023,54,False,False
-3.9150943396226427,-3.566037735849056,-12.31132075471698,21.28301886792453,16.754716981132077,103.00943396226415,57,False,False
0.610169491525423,0.4025423728813564,1.9661016949152597,-13.635593220338983,-9.978813559322035,-50.38983050847458,63,False,False
