img_path,x0,y0,x1,y1,grad_Bx,grad_Gx,grad_Rx,grad_By,grad_Gy,grad_Ry,segment_length,is_field_boundary,is_field_marking,is_not_a_field_feature
data/lines_15pm_lights_off_window_open/images/frame_0008.png,488,17,576,21,-0.71538544,-0.75,-0.6692238,-50.738464,-51.05001,-50.238464,51.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0008.png,427,144,638,139,-0.16288185,-0.04039955,-0.39646626,31.582062,26.815653,39.616173,185.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0008.png,541,48,633,53,-0.9740257,-0.97727585,-0.97078323,-36.974033,-36.996758,-36.951294,47.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0008.png,425,143,639,184,-9.95466,-8.621759,-11.869169,-60.962433,-53.365288,-72.10751,193.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0008.png,638,130,284,138,0.4934969,0.55346775,0.40462494,-21.081646,-24.130056,-15.656069,341.0,True,False,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,0,150,639,137,0.6686821,0.5696449,0.82689285,-39.953705,-34.39895,-48.57891,611.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,425,143,639,184,-10.7772255,-8.712864,-13.952969,-65.62872,-53.797024,-84.29208,202.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,281,146,433,144,0.15151024,0.19507408,0.01704216,30.893942,21.854156,47.134476,120.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,415,144,624,184,11.760212,9.478317,15.383932,65.89542,53.13392,85.91708,196.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,14,478,84,212,64.15467,56.195526,75.447464,-15.911484,-13.763618,-18.821022,241.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,0,216,625,185,3.893383,3.2888107,4.8006554,-81.705475,-68.75613,-101.79411,608.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,174,82,0,79,-0.03570938,-0.07920456,-0.052799225,-23.324528,-24.765518,-22.832298,148.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,59,478,98,214,-73.1811,-68.20275,-79.626976,9.982279,9.316931,10.934053,239.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,98,214,631,188,-3.284895,-2.6787872,-4.2265873,78.087,65.24761,98.308784,518.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,68,0,74,79,-23.72501,-23.660717,-23.775005,-1.8035698,-1.7107048,-1.7678604,57.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,103,77,97,0,70.41912,69.40809,69.599266,5.352951,5.3051453,5.261036,68.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,0,153,174,149,-0.38554,-0.26656914,-0.70482445,30.24397,23.474398,40.31024,163.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,221,105,264,80,-9.770836,-9.340277,-9.86805,18.493061,17.368052,18.201385,34.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,281,91,639,94,0.70402145,0.69827366,0.71551704,109.60776,109.67673,109.76868,345.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,271,140,0,145,-1.4039917,-1.3174915,-1.538023,63.046577,56.988594,73.48289,259.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,281,91,281,145,-115.096596,-114.61365,-115.98863,-2.982956,-3.249998,-2.829544,40.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,290,0,292,90,50.37804,50.536583,48.73171,0.7682953,0.7560806,0.707325,54.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,379,80,449,81,0.65416336,0.5791702,0.6041641,-28.170837,-28.320831,-28.687508,41.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,452,76,570,78,0.30670166,0.3633995,0.35823822,-41.389164,-41.04899,-42.085056,72.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,450,86,455,0,-34.09589,-33.537678,-32.962334,1.3493385,1.352726,1.3527603,56.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,525,90,530,0,-25.37318,-25.387691,-25.3442,2.1992836,2.2499962,2.2282562,40.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,579,22,575,77,18.845753,18.973404,18.696804,-0.7925453,-0.7819214,-0.80319595,39.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0018.png,427,144,638,139,-0.29167557,-0.05807495,-0.628788,35.27905,26.717182,50.633835,188.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0018.png,638,130,282,137,0.9267235,1.0660896,0.7693958,-45.06609,-53.058907,-35.676003,348.0,True,False,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,0,150,273,145,0.40719223,0.26041794,0.6969719,-43.267048,-36.74148,-55.541668,264.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,275,142,274,82,42.61275,42.61274,42.612743,1.5049057,1.5441246,1.4264641,51.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,84,212,14,478,65.725685,56.48541,78.84241,-16.453304,-14.0107,-19.900787,243.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,0,216,625,185,4.088238,3.385212,5.088642,-85.32353,-70.0045,-107.241425,607.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,60,478,98,212,-75.28431,-69.65196,-83.037254,10.215681,9.416664,11.352953,241.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,68,1,75,79,-23.27536,-22.916668,-23.3587,-1.6956482,-1.4963722,-1.6630478,59.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,80,80,0,79,-0.13541794,-0.22568512,-0.07291412,-23.427078,-26.052078,-21.357635,70.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,98,65,94,0,-22.82143,-23.3259,-25.116072,-1.0357132,-1.1116123,-1.1071415,49.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,103,76,98,0,72.27941,70.60294,70.4853,5.551468,5.389702,5.2941017,68.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,78,80,172,82,-0.1265831,-0.1265831,-0.18986893,-24.810127,-26.860764,-26.341774,67.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,0,153,176,149,-0.44493866,-0.26636505,-0.81398773,30.540182,21.587795,45.254456,166.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,101,214,631,188,-3.4213066,-2.6842575,-4.464491,81.09213,65.678505,103.76007,517.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,273,146,320,146,-1.3312435,-0.9437523,-1.8624992,34.08125,22.068745,53.324997,35.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,259,140,0,145,-1.7144318,-1.5904427,-1.8902454,68.60669,60.48475,82.359764,245.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,281,91,639,94,0.7499962,0.7456913,0.7543087,115.46265,115.62357,115.683914,344.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,280,82,281,144,-111.81633,-112.28571,-113.95918,-2.4796,-2.7040892,-2.3265238,43.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,291,0,292,90,52.21646,51.655487,52.155487,0.92987823,1.03965,0.8871918,51.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,451,81,380,80,0.3770523,0.30327606,0.32786942,-24.54918,-25.188522,-25.172127,37.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,283,144,639,137,0.94812775,0.76656723,1.22406,-41.881844,-32.037464,-55.90706,344.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,412,143,622,184,11.961628,9.441837,15.835403,67.67699,53.52599,89.55321,200.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,411,144,323,146,-0.3281212,-0.1187439,-0.6968765,34.421883,23.237492,53.721893,80.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,479,91,484,0,16.647259,16.739727,16.47261,0.0719223,0.12329483,0.18493271,47.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,506,0,502,75,-26.55241,-26.548386,-26.560478,1.5443459,1.5403137,1.423378,51.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,530,0,525,93,-25.14788,-25.545776,-25.922531,1.338028,1.5387268,1.4929428,50.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,532,22,528,92,18.774189,18.774193,18.709679,-0.49191666,-0.3629036,-0.42742157,40.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,523,19,576,22,-1.4539528,-1.3947334,-1.3157883,-41.29606,-40.89475,-40.039467,33.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,549,91,554,0,-22.527771,-22.708332,-22.777779,1.8124847,1.8264046,1.8611145,55.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0032.png,428,144,638,139,-0.3743744,-0.11683273,-0.7035179,37.14321,27.074127,53.43468,191.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,425,143,637,184,-11.323837,-8.7098465,-14.819946,-68.6088,-54.069946,-89.13859,191.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0032.png,638,130,283,137,1.0439491,1.2132549,0.8667164,-47.234142,-57.791065,-35.859512,347.0,True,False,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,0,150,274,145,0.4452858,0.28868103,0.6311302,-41.709442,-35.32453,-53.31415,265.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,275,143,274,82,38.882355,38.803917,38.803925,1.764698,1.8039207,1.6862831,51.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,84,216,15,478,68.041336,58.386814,81.19095,-17.03149,-14.465549,-20.492123,238.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,83,215,0,219,-2.6866665,-2.2966652,-3.6033325,77.35334,61.723324,97.72332,75.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,243,83,0,80,-0.010223389,-0.07612991,-0.06023407,-18.98521,-20.901123,-19.207966,207.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,69,0,75,79,-23.499996,-22.792862,-23.660717,-1.7785797,-1.6642723,-1.8107109,57.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,98,215,60,478,-77.46216,-72.12749,-85.42432,10.962156,10.207184,12.139435,238.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,99,214,638,187,-3.366043,-2.5768814,-4.407543,79.520744,63.670303,101.41887,525.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,98,0,104,73,74.83462,73.100006,73.246155,5.6192436,5.4769173,5.484604,65.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,100,75,94,0,-22.91667,-22.371214,-23.791666,-1.6439419,-1.6969662,-1.708334,55.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,0,153,182,149,-0.45689392,-0.29885864,-0.8419514,27.405178,19.155174,41.867805,162.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,0,216,626,185,4.046528,3.3195763,4.99596,-85.040054,-68.70065,-106.01456,617.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,265,146,340,146,-0.20491791,-0.0041007996,-0.610651,30.270489,17.668026,50.520477,51.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,260,141,0,146,-1.6900387,-1.4847641,-1.9166622,66.68801,57.56607,81.0508,246.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,281,92,639,94,0.6077595,0.6041603,0.62787247,114.52443,114.70761,115.298836,345.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,280,83,282,144,-113.393616,-114.138306,-116.202126,-2.4148932,-2.8829832,-2.2659616,40.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,378,80,450,81,0.36289597,0.30241013,0.25806046,-22.862892,-22.29435,-24.774193,47.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,375,92,376,0,-42.35576,-40.317318,-41.83333,0.02884674,-0.04166794,0.025634766,59.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,285,144,639,137,0.92536545,0.7565193,1.2159424,-37.793488,-28.588413,-52.727535,340.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,483,77,570,78,-0.80555344,-0.68055725,-0.86805344,-36.43057,-35.694454,-36.36112,50.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,411,143,622,184,11.715515,9.087437,15.396553,65.35591,50.614525,85.60837,200.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,410,144,342,146,-0.34322548,-0.21610641,-0.50847626,33.478813,21.495758,53.194916,56.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,577,21,470,17,-0.086299896,-0.16666412,-0.074409485,-36.973225,-36.523804,-35.348213,62.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0055.png,429,144,638,139,-0.2525177,0.030296326,-0.5214577,32.108604,23.060612,46.142677,189.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,425,143,639,184,-10.948189,-8.264248,-14.413204,-65.51555,-50.103638,-85.91579,192.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0055.png,638,130,283,137,1.002161,1.1938057,0.77881813,-46.418587,-56.598694,-35.53386,347.0,True,False,False
data/lines_15pm_lights_off_window_open/images/frame_0094.png,0,222,388,180,-6.936016,-5.8040886,-8.77243,71.880615,61.223633,89.505936,378.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0094.png,26,152,483,128,1.5918312,1.2505646,2.137188,-32.989788,-25.52494,-46.242626,433.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0094.png,479,122,638,129,-1.8716202,-2.0388489,-1.6976318,-58.83108,-67.78546,-54.113182,148.0,True,False,False
data/lines_15pm_lights_off_window_open/images/frame_0094.png,490,124,23,143,1.8342571,2.2804909,1.4301548,-38.571514,-50.245007,-29.013292,451.0,True,False,False
data/lines_15pm_lights_off_window_open/images/frame_0094.png,406,135,12,155,-0.8036232,-0.39624405,-1.5431652,29.394142,20.6706,45.761833,322.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0094.png,185,146,386,178,-8.033428,-6.407749,-10.163097,-58.92647,-48.25001,-73.47861,187.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0094.png,174,147,366,178,9.150837,7.4511147,11.660618,59.63408,48.67458,76.537704,179.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0094.png,0,219,367,179,7.7158775,6.569641,9.504879,-76.08775,-64.5961,-94.22772,359.0,False,True,False
data/lines_15pm_lights_off_window_open/images/frame_0094.png,203,15,250,18,1.3624954,1.5250092,1.5125008,13.787502,13.887516,13.450005,31.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0094.png,202,17,316,27,-1.8868027,-1.8679237,-1.896225,-33.334908,-33.34434,-33.089626,87.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0094.png,313,24,254,18,1.5849953,1.6600075,1.5399933,10.975018,11.7599945,11.120003,36.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0094.png,204,78,384,82,-0.26608276,-0.27339554,-0.25585556,-31.546795,-30.90789,-30.802628,149.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0094.png,321,29,402,35,-1.3904076,-1.3630104,-1.3664322,-22.301361,-22.041092,-21.873283,64.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0094.png,414,12,322,2,-1.9909706,-1.9909592,-1.9066277,-23.665668,-22.990952,-21.659626,74.0,False,False,True
data/lines_15pm_lights_off_window_open/images/frame_0094.png,452,61,202,48,-0.6483383,-0.68154144,-0.6649437,-23.1193,-23.119305,-23.052906,175.0,False,False,True
